<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MO.US,D,19900215,000000,0.9977,1.0082,0.9977,1.0029,33862990,0
MO.US,D,19900216,000000,0.9977,1.0082,0.9761,0.9761,59844881,0
MO.US,D,19900220,000000,0.9651,0.9708,0.9544,0.9651,44041831,0
MO.US,D,19900221,000000,0.944,0.9708,0.944,0.96,54449005,0
MO.US,D,19900222,000000,0.9651,0.9815,0.9651,0.9761,62445467,0
MO.US,D,19900223,000000,0.9651,0.9708,0.944,0.96,49555472,0
MO.US,D,19900226,000000,0.9492,0.9708,0.9492,0.9651,51742659,0
MO.US,D,19900227,000000,0.96,0.9761,0.96,0.96,32305511,0
MO.US,D,19900228,000000,0.96,0.96,0.944,0.944,54150972,0
MO.US,D,19900301,000000,0.9492,0.9492,0.9223,0.9223,70636615,0
MO.US,D,19900302,000000,0.9328,0.944,0.9274,0.944,63226608,0
MO.US,D,19900305,000000,0.944,0.96,0.9383,0.9544,55571444,0
MO.US,D,19900306,000000,0.9544,0.9922,0.9544,0.9922,56693884,0
MO.US,D,19900307,000000,0.9868,0.9922,0.9651,0.9922,52151258,0
MO.US,D,19900308,000000,0.9815,0.9922,0.9761,0.9815,82651742,0
MO.US,D,19900309,000000,0.9761,0.9815,0.9544,0.96,49675647,0
MO.US,D,19900312,000000,0.9544,0.9815,0.9544,0.9815,42590110,0
MO.US,D,19900313,000000,0.9708,0.9815,0.9651,0.9708,52706466,0
MO.US,D,19900314,000000,0.9708,0.9815,0.9708,0.9761,39189151,0
MO.US,D,19900315,000000,0.9815,0.9868,0.9708,0.9868,34740263,0
MO.US,D,19900316,000000,0.9977,1.0029,0.9922,0.9977,78546550,0
MO.US,D,19900319,000000,0.9922,1.0137,0.9868,1.0029,45825227,0
MO.US,D,19900320,000000,1.0082,1.0193,1.0029,1.0029,63197768,0
MO.US,D,19900321,000000,1.0082,1.0137,1.0029,1.0029,29911622,0
MO.US,D,19900322,000000,0.9977,1.0029,0.9868,0.9922,39902994,0
MO.US,D,19900323,000000,0.9977,1.0193,0.9922,1.0137,34502318,0
MO.US,D,19900326,000000,1.0137,1.0193,1.0137,1.0137,31618109,0
MO.US,D,19900327,000000,1.0193,1.0355,1.0137,1.0355,28419046,0
MO.US,D,19900328,000000,1.0355,1.0406,1.0299,1.0355,41929147,0
MO.US,D,19900329,000000,1.0355,1.0406,1.0299,1.0299,28959831,0
MO.US,D,19900330,000000,1.0299,1.0355,1.0193,1.0193,33709159,0
MO.US,D,19900402,000000,1.0137,1.0193,1.0029,1.0193,38754114,0
MO.US,D,19900403,000000,1.0193,1.0518,1.0193,1.0518,62342117,0
MO.US,D,19900404,000000,1.0518,1.0678,1.0406,1.0463,51766693,0
MO.US,D,19900405,000000,1.0518,1.0678,1.0518,1.0623,48058088,0
MO.US,D,19900406,000000,1.0678,1.0678,1.0518,1.0623,34480688,0
MO.US,D,19900409,000000,1.0678,1.0841,1.0678,1.0784,36521260,0
MO.US,D,19900410,000000,1.0784,1.0892,1.0784,1.0892,34132172,0
MO.US,D,19900411,000000,1.0841,1.0892,1.0784,1.0841,24619105,0
MO.US,D,19900412,000000,1.0892,1.0892,1.0784,1.0841,32603546,0
MO.US,D,19900416,000000,1.0947,1.1055,1.0892,1.0947,40044802,0
MO.US,D,19900417,000000,1.0892,1.1107,1.0841,1.1107,32274271,0
MO.US,D,19900418,000000,1.1162,1.1216,1.0947,1.1003,56585722,0
MO.US,D,19900419,000000,1.0947,1.1003,1.0623,1.0784,44342269,0
MO.US,D,19900420,000000,1.0841,1.0841,1.0571,1.0571,48618103,0
MO.US,D,19900423,000000,1.0571,1.0727,1.0518,1.0727,49733329,0
MO.US,D,19900424,000000,1.0678,1.0784,1.0678,1.0727,37783107,0
MO.US,D,19900425,000000,1.0727,1.0892,1.0727,1.0841,40152959,0
MO.US,D,19900426,000000,1.0841,1.0947,1.0784,1.0947,34093721,0
MO.US,D,19900427,000000,1.0947,1.0947,1.0678,1.0678,33069830,0
MO.US,D,19900430,000000,1.0727,1.0841,1.0678,1.0841,35930003,0
MO.US,D,19900501,000000,1.0892,1.1003,1.0841,1.1003,39006484,0
MO.US,D,19900502,000000,1.1003,1.1107,1.0947,1.1055,27921520,0
MO.US,D,19900503,000000,1.1107,1.1107,1.0947,1.1003,35249811,0
MO.US,D,19900504,000000,1.1003,1.1107,1.0892,1.1107,37775895,0
MO.US,D,19900507,000000,1.1107,1.1216,1.1055,1.1162,32824670,0
MO.US,D,19900508,000000,1.1162,1.1268,1.1107,1.1268,35408438,0
MO.US,D,19900509,000000,1.1216,1.1268,1.1162,1.1268,46632807,0
MO.US,D,19900510,000000,1.1268,1.1268,1.1162,1.1162,41395576,0
MO.US,D,19900511,000000,1.1268,1.1542,1.1216,1.1432,87944253,0
MO.US,D,19900514,000000,1.1485,1.1699,1.1432,1.1542,89095536,0
MO.US,D,19900515,000000,1.1432,1.1542,1.1432,1.1542,63188155,0
MO.US,D,19900516,000000,1.1542,1.1596,1.1485,1.1485,38117190,0
MO.US,D,19900517,000000,1.1542,1.1542,1.138,1.1432,43503447,0
MO.US,D,19900518,000000,1.1325,1.138,1.1216,1.1268,51891678,0
MO.US,D,19900521,000000,1.1268,1.1542,1.1268,1.1485,45354138,0
MO.US,D,19900522,000000,1.1542,1.1596,1.1432,1.1596,55244567,0
MO.US,D,19900523,000000,1.1542,1.1649,1.1485,1.1649,46680880,0
MO.US,D,19900524,000000,1.1596,1.1596,1.1107,1.138,88112501,0
MO.US,D,19900525,000000,1.1268,1.1325,1.0947,1.0947,65423415,0
MO.US,D,19900529,000000,1.0947,1.1268,1.0947,1.0947,58720032,0
MO.US,D,19900530,000000,1.1268,1.1325,1.0892,1.0947,61174018,0
MO.US,D,19900531,000000,1.0947,1.1003,1.0678,1.0841,66718908,0
MO.US,D,19900601,000000,1.0947,1.1216,1.0841,1.1162,60166945,0
MO.US,D,19900604,000000,1.1268,1.1485,1.1268,1.1485,50250084,0
MO.US,D,19900605,000000,1.1542,1.1649,1.1432,1.1485,75438826,0
MO.US,D,19900606,000000,1.1485,1.1649,1.1432,1.1542,49646802,0
MO.US,D,19900607,000000,1.1649,1.1699,1.1542,1.1542,54787901,0
MO.US,D,19900608,000000,1.1542,1.1542,1.1325,1.1432,46534260,0
MO.US,D,19900611,000000,1.1216,1.1542,1.1216,1.1485,29154514,0
MO.US,D,19900612,000000,1.1485,1.1755,1.1325,1.1699,34593656,0
MO.US,D,19900613,000000,1.1699,1.1755,1.1485,1.1542,41006202,0
MO.US,D,19900614,000000,1.1485,1.1542,1.1432,1.1542,27565798,0
MO.US,D,19900615,000000,1.138,1.1485,1.138,1.1432,55850248,0
MO.US,D,19900618,000000,1.138,1.1432,1.1107,1.1107,31743095,0
MO.US,D,19900619,000000,1.1107,1.1485,1.1107,1.1485,37852806,0
MO.US,D,19900620,000000,1.1432,1.1485,1.1216,1.1325,25121438,0
MO.US,D,19900621,000000,1.138,1.1542,1.1325,1.1542,32911194,0
MO.US,D,19900622,000000,1.1699,1.2026,1.1485,1.1649,93960225,0
MO.US,D,19900625,000000,1.1862,1.2132,1.1862,1.2132,76748725,0
MO.US,D,19900626,000000,1.2295,1.2295,1.2132,1.2188,60976923,0
MO.US,D,19900627,000000,1.2132,1.2242,1.2132,1.2132,47538934,0
MO.US,D,19900628,000000,1.2132,1.2132,1.1972,1.2026,39076187,0
MO.US,D,19900629,000000,1.2026,1.2132,1.1972,1.2081,32041127,0
MO.US,D,19900702,000000,1.2081,1.2295,1.2026,1.2242,30478849,0
MO.US,D,19900703,000000,1.2295,1.2456,1.2295,1.2456,62632946,0
MO.US,D,19900705,000000,1.2456,1.2456,1.2295,1.2352,40400518,0
MO.US,D,19900706,000000,1.2352,1.2779,1.2352,1.2779,68225897,0
MO.US,D,19900709,000000,1.262,1.2779,1.2456,1.2673,64430767,0
MO.US,D,19900710,000000,1.2673,1.2673,1.2456,1.2512,38922369,0
MO.US,D,19900711,000000,1.2566,1.2834,1.2512,1.2779,58277793,0
MO.US,D,19900712,000000,1.2779,1.2939,1.2726,1.2939,66019482,0
MO.US,D,19900713,000000,1.2995,1.3104,1.2891,1.2939,74501446,0
MO.US,D,19900716,000000,1.2995,1.3104,1.2939,1.305,47630261,0
MO.US,D,19900717,000000,1.305,1.3104,1.2891,1.305,51490293,0
MO.US,D,19900718,000000,1.3104,1.3158,1.2995,1.2995,63229009,0
MO.US,D,19900719,000000,1.2995,1.3104,1.2939,1.2995,48408998,0
MO.US,D,19900720,000000,1.305,1.3374,1.2939,1.2995,60477003,0
MO.US,D,19900723,000000,1.2939,1.2995,1.2026,1.2726,79164252,0
MO.US,D,19900724,000000,1.2726,1.2891,1.262,1.2891,55458477,0
MO.US,D,19900725,000000,1.2834,1.2891,1.2726,1.2726,44200459,0
MO.US,D,19900726,000000,1.2779,1.2779,1.2026,1.2295,76462719,0
MO.US,D,19900727,000000,1.2188,1.2242,1.2026,1.2132,69011852,0
MO.US,D,19900730,000000,1.2081,1.2456,1.2026,1.2352,45832441,0
MO.US,D,19900731,000000,1.2404,1.2512,1.2352,1.2456,41013412,0
MO.US,D,19900801,000000,1.2456,1.2512,1.2295,1.2456,39910204,0
MO.US,D,19900802,000000,1.2132,1.2295,1.2026,1.2132,58025423,0
MO.US,D,19900803,000000,1.2026,1.2081,1.1107,1.2081,98591788,0
MO.US,D,19900806,000000,1.1216,1.1649,1.1216,1.1432,87749575,0
MO.US,D,19900807,000000,1.1809,1.1809,1.1485,1.1755,68713816,0
MO.US,D,19900808,000000,1.1809,1.2026,1.1699,1.1862,72737280,0
MO.US,D,19900809,000000,1.1972,1.2081,1.1919,1.2081,36667871,0
MO.US,D,19900810,000000,1.2026,1.2026,1.1649,1.1919,41313854,0
MO.US,D,19900813,000000,1.1809,1.2132,1.1699,1.2081,33870195,0
MO.US,D,19900814,000000,1.2026,1.2188,1.2026,1.2188,41347499,0
MO.US,D,19900815,000000,1.2242,1.2295,1.2188,1.2295,38275818,0
MO.US,D,19900816,000000,1.2188,1.2188,1.1699,1.1755,35019069,0
MO.US,D,19900817,000000,1.1596,1.1755,1.1432,1.1755,64339428,0
MO.US,D,19900820,000000,1.1699,1.1809,1.1649,1.1649,31577252,0
MO.US,D,19900821,000000,1.1432,1.1542,1.1162,1.138,87961080,0
MO.US,D,19900822,000000,1.1432,1.1485,1.1162,1.1162,60378455,0
MO.US,D,19900823,000000,1.0841,1.0947,1.0623,1.0727,102050426,0
MO.US,D,19900824,000000,1.1003,1.1325,1.0892,1.1216,93145440,0
MO.US,D,19900827,000000,1.1699,1.1755,1.1542,1.1649,69737710,0
MO.US,D,19900828,000000,1.1542,1.1699,1.1542,1.1699,39948659,0
MO.US,D,19900829,000000,1.1699,1.1862,1.1649,1.1809,61363889,0
MO.US,D,19900830,000000,1.1862,1.1862,1.1485,1.1542,33312576,0
MO.US,D,19900831,000000,1.1596,1.1699,1.1542,1.1699,24729664,0
MO.US,D,19900904,000000,1.1596,1.1699,1.1432,1.1699,28741114,0
MO.US,D,19900905,000000,1.1699,1.1755,1.1542,1.1755,31086938,0
MO.US,D,19900906,000000,1.1699,1.1699,1.1485,1.1649,27510521,0
MO.US,D,19900907,000000,1.1542,1.1809,1.1542,1.1755,29632820,0
MO.US,D,19900910,000000,1.1972,1.1972,1.1699,1.1755,33783675,0
MO.US,D,19900911,000000,1.1809,1.1862,1.1755,1.1809,31423433,0
MO.US,D,19900912,000000,1.1862,1.1919,1.1755,1.1919,25693468,0
MO.US,D,19900913,000000,1.1862,1.1862,1.1649,1.1755,27087504,0
MO.US,D,19900914,000000,1.1699,1.1755,1.1649,1.1755,31029252,0
MO.US,D,19900917,000000,1.1649,1.1862,1.1649,1.1755,36167952,0
MO.US,D,19900918,000000,1.1755,1.1862,1.1596,1.1809,54874430,0
MO.US,D,19900919,000000,1.1809,1.2132,1.1755,1.2081,71400929,0
MO.US,D,19900920,000000,1.1972,1.2026,1.1755,1.1809,51420594,0
MO.US,D,19900921,000000,1.1755,1.1809,1.1649,1.1755,58645530,0
MO.US,D,19900924,000000,1.1596,1.1649,1.1268,1.1485,48149424,0
MO.US,D,19900925,000000,1.1596,1.1809,1.1485,1.1755,57198621,0
MO.US,D,19900926,000000,1.1755,1.1755,1.1596,1.1699,40366870,0
MO.US,D,19900927,000000,1.1919,1.1919,1.1432,1.1542,46909217,0
MO.US,D,19900928,000000,1.138,1.1862,1.138,1.1862,63563091,0
MO.US,D,19901001,000000,1.2026,1.2512,1.1972,1.2512,85341269,0
MO.US,D,19901002,000000,1.2673,1.2726,1.2512,1.2566,57886023,0
MO.US,D,19901003,000000,1.2566,1.2673,1.2512,1.262,46541479,0
MO.US,D,19901004,000000,1.2566,1.2673,1.2295,1.2566,46015113,0
MO.US,D,19901005,000000,1.2295,1.2673,1.2242,1.2512,56878950,0
MO.US,D,19901008,000000,1.262,1.2673,1.2404,1.2456,36807276,0
MO.US,D,19901009,000000,1.2188,1.2295,1.1809,1.1972,52946813,0
MO.US,D,19901010,000000,1.1972,1.2188,1.1809,1.1809,54155778,0
MO.US,D,19901011,000000,1.1919,1.1972,1.1542,1.1649,69547831,0
MO.US,D,19901012,000000,1.1755,1.1972,1.1596,1.1755,62801189,0
MO.US,D,19901015,000000,1.1809,1.2081,1.1596,1.1972,62344521,0
MO.US,D,19901016,000000,1.2026,1.2081,1.1809,1.1862,36602985,0
MO.US,D,19901017,000000,1.1809,1.1972,1.1755,1.1809,56778008,0
MO.US,D,19901018,000000,1.1862,1.2512,1.1809,1.2295,100896743,0
MO.US,D,19901019,000000,1.2512,1.2779,1.2512,1.2673,103172862,0
MO.US,D,19901022,000000,1.262,1.2834,1.2512,1.2726,55105168,0
MO.US,D,19901023,000000,1.2673,1.2726,1.2566,1.2566,46320351,0
MO.US,D,19901024,000000,1.2456,1.2673,1.2404,1.2673,41996443,0
MO.US,D,19901025,000000,1.2673,1.2673,1.2352,1.2456,28046503,0
MO.US,D,19901026,000000,1.2242,1.2404,1.2188,1.2242,31759919,0
MO.US,D,19901029,000000,1.2242,1.2352,1.1919,1.2026,41116759,0
MO.US,D,19901030,000000,1.2081,1.2295,1.2026,1.2242,56239619,0
MO.US,D,19901031,000000,1.2242,1.2404,1.2242,1.2352,52062327,0
MO.US,D,19901101,000000,1.2352,1.2566,1.2188,1.2566,55989653,0
MO.US,D,19901102,000000,1.2566,1.2726,1.2566,1.2726,44133160,0
MO.US,D,19901105,000000,1.2726,1.2995,1.2673,1.2834,59162285,0
MO.US,D,19901106,000000,1.2891,1.2939,1.2779,1.2779,46135281,0
MO.US,D,19901107,000000,1.2726,1.2834,1.2456,1.2566,38400804,0
MO.US,D,19901108,000000,1.2566,1.2726,1.2512,1.2566,42280064,0
MO.US,D,19901109,000000,1.2673,1.2939,1.262,1.2779,32942444,0
MO.US,D,19901112,000000,1.2891,1.305,1.2834,1.2939,48558018,0
MO.US,D,19901113,000000,1.2779,1.2891,1.2673,1.2726,72424823,0
MO.US,D,19901114,000000,1.2673,1.2891,1.262,1.2834,48329682,0
MO.US,D,19901115,000000,1.2834,1.2939,1.2726,1.2726,30711989,0
MO.US,D,19901116,000000,1.2779,1.2834,1.262,1.262,38648361,0
MO.US,D,19901119,000000,1.2779,1.2939,1.2726,1.2834,52031077,0
MO.US,D,19901120,000000,1.2834,1.2939,1.2726,1.2726,33283738,0
MO.US,D,19901121,000000,1.2779,1.2834,1.2673,1.2779,34228316,0
MO.US,D,19901123,000000,1.2673,1.2834,1.262,1.262,13060651,0
MO.US,D,19901126,000000,1.2566,1.2891,1.2512,1.2891,31841638,0
MO.US,D,19901127,000000,1.2834,1.2995,1.2779,1.2834,43001114,0
MO.US,D,19901128,000000,1.2779,1.2995,1.2726,1.2726,34360508,0
MO.US,D,19901129,000000,1.2726,1.2834,1.2566,1.2566,456764555,0
MO.US,D,19901130,000000,1.262,1.2891,1.2404,1.2726,72304645,0
MO.US,D,19901203,000000,1.2834,1.2891,1.2726,1.2834,48058088,0
MO.US,D,19901204,000000,1.2779,1.305,1.2726,1.2995,53115065,0
MO.US,D,19901205,000000,1.2995,1.3158,1.2939,1.305,52509379,0
MO.US,D,19901206,000000,1.332,1.332,1.3104,1.3158,75506126,0
MO.US,D,19901207,000000,1.3104,1.3212,1.305,1.3104,48445049,0
MO.US,D,19901210,000000,1.3104,1.332,1.3104,1.332,39131469,0
MO.US,D,19901211,000000,1.332,1.3427,1.3264,1.3427,32625183,0
MO.US,D,19901212,000000,1.3427,1.3644,1.3374,1.3589,60291933,0
MO.US,D,19901213,000000,1.3589,1.3699,1.3481,1.3536,44255745,0
MO.US,D,19901214,000000,1.3481,1.3536,1.3264,1.3374,43532285,0
MO.US,D,19901217,000000,1.3264,1.3427,1.3212,1.3427,28265219,0
MO.US,D,19901218,000000,1.3427,1.3699,1.3374,1.3644,47774475,0
MO.US,D,19901219,000000,1.3644,1.3699,1.3481,1.3481,44359085,0
MO.US,D,19901220,000000,1.3427,1.3644,1.3374,1.3589,38720471,0
MO.US,D,19901221,000000,1.3699,1.3699,1.3536,1.3536,74513464,0
MO.US,D,19901224,000000,1.3481,1.3481,1.3427,1.3481,8859319,0
MO.US,D,19901226,000000,1.3481,1.3749,1.3481,1.3536,22878961,0
MO.US,D,19901227,000000,1.3589,1.3644,1.3481,1.3536,13824969,0
MO.US,D,19901228,000000,1.3481,1.3481,1.3374,1.3481,18533430,0
MO.US,D,19901231,000000,1.3481,1.3699,1.3481,1.3699,20617269,0
MO.US,D,19910102,000000,1.3589,1.3699,1.3374,1.3481,43618812,0
MO.US,D,19910103,000000,1.3481,1.3481,1.305,1.3104,55470500,0
MO.US,D,19910104,000000,1.3158,1.3264,1.2939,1.305,47375492,0
MO.US,D,19910107,000000,1.2939,1.305,1.2834,1.2834,40994184,0
MO.US,D,19910108,000000,1.2891,1.2995,1.2834,1.2891,41804171,0
MO.US,D,19910109,000000,1.2995,1.3264,1.2834,1.2834,58090321,0
MO.US,D,19910110,000000,1.2939,1.2995,1.2834,1.2995,38158053,0
MO.US,D,19910111,000000,1.2939,1.305,1.2939,1.2939,25157493,0
MO.US,D,19910114,000000,1.2779,1.2939,1.2779,1.2939,44834984,0
MO.US,D,19910115,000000,1.2891,1.305,1.2834,1.305,25203156,0
MO.US,D,19910116,000000,1.2995,1.3212,1.2939,1.3158,32947248,0
MO.US,D,19910117,000000,1.3749,1.4022,1.3427,1.3805,118218800,0
MO.US,D,19910118,000000,1.3749,1.4022,1.3699,1.3918,94063584,0
MO.US,D,19910121,000000,1.3805,1.3967,1.3749,1.3918,36026137,0
MO.US,D,19910122,000000,1.3861,1.4128,1.3805,1.4022,51285991,0
MO.US,D,19910123,000000,1.3967,1.4236,1.3967,1.4128,36730366,0
MO.US,D,19910124,000000,1.4236,1.456,1.4183,1.44,73338156,0
MO.US,D,19910125,000000,1.44,1.4616,1.44,1.4507,48759914,0
MO.US,D,19910128,000000,1.4507,1.4668,1.4507,1.456,35776173,0
MO.US,D,19910129,000000,1.4455,1.4507,1.4288,1.4507,34574421,0
MO.US,D,19910130,000000,1.44,1.4723,1.4288,1.4723,63858735,0
MO.US,D,19910131,000000,1.4723,1.4829,1.4668,1.4723,47957143,0
MO.US,D,19910201,000000,1.4723,1.5155,1.4668,1.5045,73991905,0
MO.US,D,19910204,000000,1.4992,1.5427,1.4992,1.5371,57251497,0
MO.US,D,19910205,000000,1.5315,1.5529,1.526,1.526,62923766,0
MO.US,D,19910206,000000,1.526,1.5694,1.5208,1.5587,79861273,0
MO.US,D,19910207,000000,1.5587,1.5799,1.526,1.5427,72787748,0
MO.US,D,19910208,000000,1.5427,1.5854,1.5427,1.5694,41222517,0
MO.US,D,19910211,000000,1.5747,1.634,1.5694,1.6284,78582603,0
MO.US,D,19910212,000000,1.6123,1.6284,1.5963,1.5963,80159304,0
MO.US,D,19910213,000000,1.5963,1.6179,1.5747,1.6123,61856613,0
MO.US,D,19910214,000000,1.6179,1.6234,1.5747,1.5963,68793122,0
MO.US,D,19910215,000000,1.5963,1.6397,1.5906,1.6397,88708574,0
MO.US,D,19910219,000000,1.6397,1.7201,1.634,1.7201,107424665,0
MO.US,D,19910220,000000,1.6935,1.7094,1.6826,1.6988,72749295,0
MO.US,D,19910221,000000,1.7044,1.7798,1.6935,1.7527,111707717,0
MO.US,D,19910222,000000,1.7472,1.8119,1.7472,1.7903,100675623,0
MO.US,D,19910225,000000,1.8282,1.8336,1.7959,1.8173,89657955,0
MO.US,D,19910226,000000,1.7903,1.8013,1.7581,1.7634,64690335,0
MO.US,D,19910227,000000,1.7687,1.8013,1.7581,1.7581,65743081,0
MO.US,D,19910228,000000,1.7798,1.7798,1.7257,1.7472,56552068,0
MO.US,D,19910301,000000,1.7148,1.7634,1.7148,1.7472,67709144,0
MO.US,D,19910304,000000,1.7527,1.7581,1.7201,1.7311,56960669,0
MO.US,D,19910305,000000,1.7365,1.8119,1.7365,1.7903,86970833,0
MO.US,D,19910306,000000,1.7959,1.8173,1.7741,1.7798,70172734,0
MO.US,D,19910307,000000,1.7798,1.8066,1.7798,1.7903,42950633,0
MO.US,D,19910308,000000,1.8013,1.8119,1.7687,1.7848,46849121,0
MO.US,D,19910311,000000,1.7848,1.8173,1.7798,1.7959,46911612,0
MO.US,D,19910312,000000,1.7903,1.8119,1.7581,1.7687,54744636,0
MO.US,D,19910313,000000,1.7581,1.8066,1.7417,1.8013,48060494,0
MO.US,D,19910314,000000,1.8013,1.8282,1.7741,1.7848,59561265,0
MO.US,D,19910315,000000,1.7848,1.7903,1.7472,1.7687,71487461,0
MO.US,D,19910318,000000,1.7581,1.7959,1.7581,1.7848,43969725,0
MO.US,D,19910319,000000,1.7581,1.7848,1.7527,1.7687,42950633,0
MO.US,D,19910320,000000,1.7741,1.8336,1.7741,1.8227,48341696,0
MO.US,D,19910321,000000,1.8391,1.877,1.8227,1.8391,57285141,0
MO.US,D,19910322,000000,1.8282,1.8498,1.8173,1.8498,43227037,0
MO.US,D,19910325,000000,1.8551,1.877,1.7687,1.7798,49668433,0
MO.US,D,19910326,000000,1.7527,1.8013,1.7472,1.8013,155340939,0
MO.US,D,19910327,000000,1.8173,1.8227,1.7959,1.8173,71177396,0
MO.US,D,19910328,000000,1.8227,1.8282,1.8013,1.8119,30440397,0
MO.US,D,19910401,000000,1.8013,1.8119,1.7741,1.7741,42686249,0
MO.US,D,19910402,000000,1.7741,1.8551,1.7741,1.8498,57335621,0
MO.US,D,19910403,000000,1.8606,1.866,1.8119,1.8173,54069255,0
MO.US,D,19910404,000000,1.8227,1.8446,1.7959,1.8282,56619375,0
MO.US,D,19910405,000000,1.8336,1.8391,1.7848,1.8013,50339012,0
MO.US,D,19910408,000000,1.8013,1.8282,1.7959,1.8227,33302969,0
MO.US,D,19910409,000000,1.8119,1.8446,1.8066,1.8173,51797940,0
MO.US,D,19910410,000000,1.8227,1.8282,1.7959,1.8173,38946396,0
MO.US,D,19910411,000000,1.8282,1.8551,1.8227,1.8227,51305225,0
MO.US,D,19910412,000000,1.8282,1.8282,1.7848,1.8173,48478698,0
MO.US,D,19910415,000000,1.8282,1.8606,1.8119,1.8606,48142210,0
MO.US,D,19910416,000000,1.8551,1.9093,1.8498,1.9093,74643258,0
MO.US,D,19910417,000000,1.8981,1.9145,1.866,1.8821,72290225,0
MO.US,D,19910418,000000,1.8714,1.8874,1.8551,1.866,51754677,0
MO.US,D,19910419,000000,1.8498,1.8551,1.8173,1.8227,71492257,0
MO.US,D,19910422,000000,1.8013,1.8066,1.7848,1.8013,59753539,0
MO.US,D,19910423,000000,1.8066,1.8119,1.7959,1.7959,42032495,0
MO.US,D,19910424,000000,1.7959,1.8119,1.7848,1.8013,36196787,0
MO.US,D,19910425,000000,1.8013,1.8282,1.8013,1.8066,35672829,0
MO.US,D,19910426,000000,1.7959,1.8119,1.7959,1.8013,31892109,0
MO.US,D,19910429,000000,1.8013,1.8173,1.7798,1.7848,30731217,0
MO.US,D,19910430,000000,1.8013,1.8119,1.7581,1.7741,56314132,0
MO.US,D,19910501,000000,1.7798,1.8446,1.7741,1.8282,53886589,0
MO.US,D,19910502,000000,1.8336,1.8391,1.8227,1.8227,36802469,0
MO.US,D,19910503,000000,1.8227,1.8446,1.8227,1.8391,25436298,0
MO.US,D,19910506,000000,1.8391,1.8391,1.8119,1.8282,23241893,0
MO.US,D,19910507,000000,1.8282,1.8446,1.8066,1.8119,28416641,0
MO.US,D,19910508,000000,1.8173,1.8227,1.8013,1.8013,29714540,0
MO.US,D,19910509,000000,1.8119,1.8391,1.8066,1.8282,43789466,0
MO.US,D,19910510,000000,1.8282,1.8336,1.7903,1.7959,39129063,0
MO.US,D,19910513,000000,1.8013,1.8013,1.7903,1.8013,30450005,0
MO.US,D,19910514,000000,1.7959,1.7959,1.7634,1.7687,36944275,0
MO.US,D,19910515,000000,1.7687,1.7798,1.7148,1.7311,78118721,0
MO.US,D,19910516,000000,1.7527,1.7581,1.7417,1.7527,55333499,0
MO.US,D,19910517,000000,1.7417,1.7417,1.7148,1.7257,82747869,0
MO.US,D,19910520,000000,1.7257,1.7311,1.6988,1.7201,47620654,0
MO.US,D,19910521,000000,1.7257,1.7687,1.7257,1.7527,68002370,0
MO.US,D,19910522,000000,1.7581,1.7798,1.7527,1.7798,44546562,0
MO.US,D,19910523,000000,1.7848,1.8119,1.7848,1.7959,61169204,0
MO.US,D,19910524,000000,1.8013,1.8173,1.8013,1.8119,33776460,0
MO.US,D,19910528,000000,1.8227,1.8391,1.8119,1.8391,52160869,0
MO.US,D,19910529,000000,1.8551,1.8551,1.8119,1.8227,49086792,0
MO.US,D,19910530,000000,1.8227,1.8498,1.7959,1.8227,63116041,0
MO.US,D,19910531,000000,1.8227,1.8227,1.7848,1.8227,60799064,0
MO.US,D,19910603,000000,1.8227,1.8282,1.7741,1.7798,44962371,0
MO.US,D,19910604,000000,1.7798,1.7959,1.7741,1.7903,41328265,0
MO.US,D,19910605,000000,1.7903,1.8013,1.7741,1.7848,39282895,0
MO.US,D,19910606,000000,1.7848,1.7959,1.7634,1.7687,28500769,0
MO.US,D,19910607,000000,1.7581,1.7687,1.7472,1.7687,36211209,0
MO.US,D,19910610,000000,1.7687,1.7741,1.7527,1.7634,39227611,0
MO.US,D,19910611,000000,1.7687,1.7741,1.7634,1.7634,31863266,0
MO.US,D,19910612,000000,1.7581,1.7634,1.7365,1.7527,38602694,0
MO.US,D,19910613,000000,1.7527,1.7634,1.7472,1.7472,41787342,0
MO.US,D,19910614,000000,1.7581,1.7903,1.7581,1.7903,52271430,0
MO.US,D,19910617,000000,1.7903,1.7959,1.7741,1.7741,29986131,0
MO.US,D,19910618,000000,1.7741,1.7903,1.7634,1.7687,45121003,0
MO.US,D,19910619,000000,1.7634,1.7687,1.7472,1.7527,38972836,0
MO.US,D,19910620,000000,1.7527,1.7634,1.7472,1.7527,38638748,0
MO.US,D,19910621,000000,1.7527,1.7581,1.7365,1.7472,62681012,0
MO.US,D,19910624,000000,1.7311,1.7365,1.7201,1.7201,34627296,0
MO.US,D,19910625,000000,1.7257,1.7365,1.6772,1.6935,51319642,0
MO.US,D,19910626,000000,1.6935,1.7257,1.6557,1.7148,60945672,0
MO.US,D,19910627,000000,1.7257,1.7257,1.6879,1.7201,53091020,0
MO.US,D,19910628,000000,1.7094,1.7148,1.6879,1.6988,39556881,0
MO.US,D,19910701,000000,1.7148,1.7527,1.7094,1.7472,41681589,0
MO.US,D,19910702,000000,1.7472,1.7634,1.7417,1.7581,32351181,0
MO.US,D,19910703,000000,1.7472,1.7527,1.7365,1.7527,32940042,0
MO.US,D,19910705,000000,1.7472,1.7798,1.7472,1.7581,21797385,0
